Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
2300,-0.07622000000000001,-0.042904000000000005,-0.001254,0.133082,-0.16476400000000002,-0.15736,-0.015663,0.27111399999999997,0.063072,-0.117754,0.096509,0.013577,-0.063279,-0.08284,0.11236600000000001,0.014983000000000003,-0.087619,-0.026618,-0.068105,-0.032743,0.125343,-0.178049,0.051434,0.015992,-0.06851900000000001,-0.015905000000000002,0.082828,-0.071828,0.003015,-0.007014,-0.104432,-0.07818,-0.005063000000000001,0.027989999999999998,-0.050743,-0.139505,0.084848,0.03352,0.075676,-0.075377,-0.040761,0.27478800000000003,-0.045979,-0.12150699999999999,0.009682,0.053425,-0.048114,0.090164,-0.033835000000000004,0.07393,0.01087,-0.050179,0.052829999999999995,0.04779,0.024428000000000002,0.14335699999999998,0.007645,0.119879,-0.009484999999999999,0.015047999999999999,-0.036388,0.029370999999999998,0.10190199999999999,0.228113,0.178715,0.166099,-0.157049,-0.06817000000000001,-0.131604,0.0,0.213496,0.024613,0.067616,-0.2825,-0.045295999999999996,0.23722600000000002,-0.046214,-0.038144,0.042872,0.003468,0.058971,0.039099,-0.019384000000000002,0.023256,0.084091,0.622642,-0.040052,0.081427,-0.250156,-0.1361,0.12487999999999999,-0.043932,-0.025431,-0.011184,-0.091423,-0.070539,0.002232,-0.09131399999999999,-0.08088200000000001,0.093333,-0.11829300000000001,-0.060858,-0.195876,0.09701900000000001,-0.046312,0.073741,-0.085427,0.021978,-0.030466000000000007,0.073937,0.148021,0.383808,-0.137595,-0.04397,0.002628,-0.004183,0.057352999999999994,-0.045897,0.001458,-0.074236,0.04717
2301,0.050119,-0.085227,0.033851,0.043557,-0.175878,-0.011526,-0.08480599999999999,0.137946,-0.053011,0.016304,0.010159999999999999,-0.006881999999999999,-0.124733,-0.10718599999999999,0.10231900000000001,-0.024752,-0.11802,-0.033813,0.048399,0.007812999999999999,0.079634,-0.134465,0.130468,-0.104736,-0.172876,-0.000901,0.249775,-0.123377,0.041152,0.019763,-0.008527,-0.099458,0.012259,-0.057093,0.009174,-0.12181800000000001,0.113872,0.345725,-0.09116,-0.094225,-0.016779,0.09385700000000001,-0.23400900000000002,0.283096,0.011081,0.179528,0.05874500000000001,0.088272,-0.066049,0.081886,0.014908000000000001,-0.127684,-0.07513,0.09944,-0.049682,0.091153,,,,,0.047795,0.11633399999999999,0.384211,0.25095100000000004,0.159271,0.631883,-0.07455,-0.1,,,,-0.16981300000000002,0.014884,-0.324473,-0.009498000000000001,0.27328800000000003,0.013447999999999998,-0.039278,0.132597,-0.008293,0.024102000000000002,0.04707,0.09633,-0.058577,-0.035556,-0.025806,0.003784000000000001,0.10838800000000001,-0.016582,-0.068742,-0.036762,-0.131211,0.003331,0.0,-0.013835,-0.03367,0.004646,0.014450999999999999,-0.099715,,,,,0.004162,0.095825,-0.06666699999999999,-0.272727,0.035713999999999996,0.041872,-0.039007,0.179582,0.032325,0.07474700000000001,0.065742,0.053636,0.027610000000000003,-0.062133,0.047449,0.076068,0.009531,-0.043273
2302,-0.086494,-0.013212,0.008288,0.073032,-0.086623,0.016128999999999998,-0.079683,0.203451,0.040435000000000006,-0.093188,0.09447,-0.12926300000000002,-0.045455,0.008105,0.130653,-0.022222,-0.100909,-0.050051,0.041511,-0.009709,-0.089267,-0.06005700000000001,-0.011453,-0.018293,-0.20683200000000002,0.068128,0.15249300000000002,-0.065522,,,-0.091218,-0.116522,-0.044445,0.16279100000000002,-0.084615,-0.035294,0.195993,0.120175,0.089077,-0.049552,-0.082915,0.099747,-0.263497,0.119256,0.311828,-0.049925,-0.09568600000000001,0.126626,-0.140878,-0.02957,-0.012004,0.035514,0.057762,0.035344,-0.08063200000000001,0.015371000000000001,0.000891,0.12366500000000001,0.14014300000000002,0.06805599999999999,-0.016255000000000002,-0.056840999999999996,0.053259,0.272122,0.45972799999999997,,-0.269926,-0.169375,0.013634,-0.118129,0.204244,-0.053965,0.037252999999999994,-0.281145,-0.078845,0.355932,-0.02625,-0.095586,0.031429,0.055402,0.051181,-0.021223,0.015306,-0.01005,-0.055838,0.38172,0.096303,0.773736,0.193097,-0.312369,0.35728000000000004,-0.0009019999999999999,-0.022122,-0.155586,-0.052488,0.028852,-0.017386000000000002,-0.12956600000000001,0.03082,-0.013994999999999999,-0.08129,-0.014044999999999998,-0.229071,0.17827300000000001,0.09929099999999999,-0.031541,-0.11399000000000001,-0.041770999999999996,-0.229294,-0.004525,0.27159099999999997,0.307417,-0.146958,-0.108173,0.007883,0.026930000000000003,-0.088287,0.056567999999999986,-0.006352,0.012785,0.018034
2303,-0.061103,-0.07936499999999999,0.043448,0.14838099999999999,-0.119424,0.081046,-0.023579,0.12322000000000001,0.082139,-0.055018,0.030458,0.084227,0.011339,-0.126431,0.07728,-0.026616,-0.039323000000000004,0.011293000000000001,-0.06486499999999999,0.014450999999999999,0.041026,-0.089765,-0.159351,-0.084049,-0.219836,-0.130631,0.24237199999999998,-0.170992,0.072666,-0.058885,-0.01938,-0.020327,-0.13487000000000002,-0.015989,0.184157,-0.101772,0.117123,0.189174,0.10780999999999999,-0.035467,0.082063,0.23083299999999998,-0.163052,0.449111,-0.063545,0.154167,-0.127901,0.081608,-0.032805,0.138496,-0.059086,0.17467,-0.034591000000000004,-0.040019,0.068451,0.20036400000000001,0.080425,,-0.058286000000000004,0.186428,-0.156505,0.153502,0.193798,0.455628,-0.013011000000000002,0.580791,0.136526,-0.507316,-0.004263,,,0.331336,-0.12218599999999999,-0.395604,0.100606,0.205947,-0.086758,0.046,0.174952,0.070351,0.006855,0.003782,-0.05049,-0.09761900000000001,-0.09586599999999999,-0.098249,0.046386000000000004,0.016495,-0.078093,-0.194719,0.054645000000000006,-0.016492,0.02642,0.095238,-0.070505,-0.018963,-0.097938,-0.10571400000000004,0.070288,-0.025373,-0.10566600000000001,-0.030033999999999998,-0.046931,0.085227,-0.027923000000000003,-0.019749,-0.155678,0.043384,-0.033264,-0.092473,0.23933600000000002,0.137667,0.003361,-0.06396,-0.103896,-0.06832300000000001,0.026667000000000003,0.030302999999999997,0.273109,-0.207921,0.10625
2304,-0.009644,-0.052285000000000005,0.039341,-0.004275,0.204198,0.094025,0.002799,0.165759,0.147328,0.043312,0.014684000000000001,0.230577,-0.12486300000000004,-0.06473200000000001,0.07875900000000001,-0.07699099999999999,0.12650999999999998,-0.067481,0.156476,0.090044,0.097368,-0.098801,0.075,0.000752,-0.11851500000000001,-0.009304,0.168506,-0.014400999999999999,0.133537,0.031175,-0.052953999999999994,0.052397000000000006,-0.138489,0.024674,-0.05567999999999999,-0.154524,-0.064429,-0.156581,0.0006349999999999999,-0.20850300000000002,-0.063973,0.110654,-0.134348,-0.09410700000000001,0.00183,-0.11911500000000001,-0.053674,0.039679,-0.044252,-0.024498,0.28001,-0.034923,0.15023399999999998,-0.022269,-0.046571,0.156256,0.082992,-0.006609,-0.043086,-0.002814,0.312251,-0.029602,0.047843000000000004,0.012315999999999999,0.14993199999999998,0.00042699999999999997,0.05835,-0.091119,-0.11817899999999999,-0.019788,0.147366,0.007678,0.087937,-0.141961,-0.025506,0.16559100000000002,0.012126000000000001,0.010648999999999999,0.077402,-0.0057009999999999995,-0.017061,-0.045526,0.038158,0.012204000000000001,0.001418,-0.005382,0.154087,0.07823300000000001,-0.084459,0.09,0.020038999999999998,0.029835000000000007,-0.000559,0.135982,0.086108,-0.056875999999999996,0.10608800000000004,0.13,-0.092035,-0.084753,0.038615,0.28102699999999997,-0.067333,-0.024696,-0.101441,0.109859,-0.30945300000000003,0.13338599999999998,-0.054501999999999995,-0.002323,0.17513199999999998,0.174426,-0.097838,-0.028047000000000002,0.09113500000000001,-0.041543000000000004,-0.038881,-0.07126299999999999,-0.030864999999999997,-0.025796,0.125369
2305,-0.126729,-0.152274,-0.065099,0.12443599999999999,-0.145642,-0.189058,-0.0875,0.18904100000000001,0.042243,-0.098747,0.08749,-0.066165,-0.061191999999999996,-0.024013999999999997,0.13884000000000002,0.12422799999999999,-0.047376,-0.191582,0.086176,-0.077686,-0.037634,-0.106145,0.11875,0.024209,-0.061818,0.06589099999999999,0.065455,0.030717,0.039735,-0.040303,0.047059,-0.197432,-0.042,-0.031314999999999996,-0.017241,0.252193,0.10683,0.234177,-0.052564,-0.095631,0.062215,0.365714,-0.13702899999999998,0.008485,0.11778800000000005,-0.050538,-0.030577999999999998,-0.042056,-0.106098,-0.133697,-0.00315,,0.091627,0.028944,-0.149086,0.088423,-0.010853,0.094044,-0.038682,0.073025,0.001389,-0.0638,0.025185,0.284682,0.16197999999999999,0.21021199999999998,-0.015719,-0.250614,-0.17540999999999998,-0.117296,0.261261,0.026786,0.111304,-0.353678,0.075061,0.193694,0.050943,-0.100538,0.12175599999999999,0.040925,-0.008546999999999999,0.0017239999999999998,0.001721,-0.027491,-0.083039,-0.042388999999999996,0.026157,-0.045098,-0.067762,0.162996,0.033145,-0.138632,0.171674,0.025641000000000004,-0.098214,-0.081188,-0.0043100000000000005,-0.088745,-0.057007,-0.027708,-0.075129,0.064426,-0.205263,-0.006453,-0.111864,-0.01145,-0.07722000000000001,-0.012551999999999999,0.22033899999999998,-0.045139,0.2,0.087879,-0.14763199999999999,-0.117647,-0.037181,-0.070588,-0.063291,-0.040541,0.00939,0.0,0.023256
2306,-0.10682699999999999,-0.128297,-0.075653,0.077753,-0.037341,-0.13075,-0.058333,0.10398199999999999,0.033667,-0.033734,-0.032103,0.072139,0.109822,-0.192683,0.006905,-0.030004000000000006,-0.130358,-0.043191,0.036113,-0.070733,0.021511000000000002,-0.100972,0.123123,0.026737999999999998,-0.21875,0.012,0.195652,0.051791,0.035097,0.14396199999999998,-0.026268,-0.00093,-0.080074,-0.057691999999999986,-0.002148,-0.13563,0.23536700000000002,0.0,-0.0625,-0.05914,-0.09942899999999999,0.107868,-0.272623,0.256904,-0.096447,0.266854,-0.070953,0.22195700000000002,0.009766,0.12959400000000001,0.15068499999999999,-0.081845,0.06969199999999999,-0.060605999999999986,-0.101613,0.330341,0.22807,0.234066,-0.29741799999999996,-0.016477000000000002,-0.215206,0.121511,0.0073209999999999985,0.16279100000000002,-0.04,0.088542,0.102871,,,,,,,-0.427332,0.035985,,,,,,0.27605100000000005,0.034384,0.084488,0.058748,-0.027744,-0.173697,0.0015019999999999999,-0.115442,-0.22372899999999998,-0.14410499999999998,0.022959,-0.06483799999999999,0.06133300000000001,-0.020101,0.19230799999999998,0.004301,0.059957,-0.044444,-0.175476,-0.11025599999999999,-0.051873,0.14285699999999998,-0.00266,-0.024,-0.177596,-0.12956800000000002,0.194656,0.083067,-0.050148000000000005,-0.043477999999999996,0.253247,0.126943,-0.181609,-0.109551,0.006309,-0.065831,-0.10067100000000001,0.055970000000000006,-0.074205,-0.068702,0.032787000000000004
2307,0.041033,-0.11678800000000004,0.083884,0.035456,-0.08137,0.161523,-0.188557,0.145656,0.059108,-0.104949,-0.007843000000000001,-0.130435,-0.11318199999999999,0.063045,0.053038,-0.049908,-0.173012,-0.043124,0.012828,0.2369010000000001,-0.07,-0.150538,0.005063000000000001,-0.017632,-0.212821,0.053746,0.17310699999999998,0.025033,-0.065553,0.134801,-0.185455,-0.08482200000000001,0.034145999999999996,0.023585,0.0076799999999999985,-0.198171,0.288973,0.028024,0.005739,-0.092725,-0.083333,0.099485,-0.24336999999999998,0.004124,0.199179,0.047945,-0.132353,0.146893,-0.101806,-0.09689199999999999,0.028339999999999997,0.12598399999999998,0.066434,0.466229,-0.018895,-0.047407,0.004666,0.157895,0.31016,0.06530599999999999,0.12260499999999999,0.032423,0.052065999999999994,0.377848,0.071266,-0.11601900000000001,-0.166767,-0.16185,0.0043100000000000005,-0.029185000000000006,0.043324,-0.016102,-0.028424,-0.320035,-0.070404,0.168303,-0.021609,-0.04908,0.012903,-0.005096,0.134443,-0.025958999999999996,0.030126999999999998,0.10461199999999997,-0.144603,0.109524,0.37446399999999996,0.13661199999999998,0.331731,-0.194103,0.160026,-0.033795,-0.055619000000000016,-0.137826,-0.016901,-0.120344,-0.07899,0.043324,-0.11949100000000001,0.018287,-0.034026,0.160078,-0.25506100000000004,0.074275,0.11467100000000001,0.034796,-0.182749,0.0,-0.044723,-0.0074909999999999985,0.216981,0.317829,-0.162353,-0.049157,-0.007386,-0.0625,-0.093651,0.043782999999999996,-0.050336,-0.0035340000000000002,0.046099
2308,-0.129852,0.099592,-0.036000000000000004,0.17042100000000002,0.05241799999999999,-0.11886600000000001,0.025867,0.072961,0.0875,-0.08505700000000001,0.10201,-0.02052,-0.074022,-0.162896,0.097898,-0.080963,0.022024000000000002,-0.0017469999999999999,-0.024911000000000003,0.029973000000000007,0.074074,-0.114943,0.133581,-0.07774099999999999,-0.079858,-0.128255,0.09955800000000001,-0.074447,0.045652,0.014553,0.035179,0.02335,0.072421,-0.011101,-0.001871,-0.230553,0.216809,-0.019019,0.241837,-0.045193000000000004,0.016350999999999997,0.20664200000000002,-0.14018699999999998,0.054348,-0.005155,-0.039377999999999996,-0.196332,0.131544,-0.060498,0.007576,0.021303,-0.16196300000000002,-0.077599,0.06349199999999999,-0.0029850000000000002,0.147019,0.026882,0.212042,-0.017279,-0.02967,-0.06568500000000001,,0.276364,0.34378000000000003,0.081272,0.49607799999999996,0.35430300000000003,,,-0.546205,0.508185,-0.013686000000000002,0.179426,-0.469371,0.070336,0.245,-0.11761300000000001,0.0013,0.067953,0.04017,-0.033353,-0.029056,0.040524,-0.032954000000000004,-0.086741,-0.05156,0.033619,0.007612000000000002,-0.06456,-0.10425799999999999,0.069672,0.060536,-0.013006,0.115666,-0.10301800000000001,-0.131675,0.027801,-0.12541,-0.050608999999999994,-0.019743,-0.094663,0.279199,-0.27826100000000004,0.05775,-0.185567,-0.102672,-0.200627,-0.015686000000000002,-0.11354600000000001,-0.09662899999999999,0.368159,0.10909100000000001,-0.12131099999999999,-0.046642,-0.02544,-0.058233000000000014,-0.070363,-0.016055,0.04662,-0.033408,0.06451599999999999
2309,-0.10236100000000001,0.037576,0.06251,0.069354,-0.20560900000000001,-0.088365,0.027250999999999997,0.051377,0.05206,-0.116576,0.11443299999999999,-0.012334,-0.105526,-0.116928,0.060870000000000014,-0.075633,-0.063684,0.022643,0.054077,0.00521,0.181818,-0.203104,-0.046571,-0.123002,-0.021772,-0.040373,0.16397,-0.087118,-0.035025,0.075136,-0.042281,0.020534,-0.056338,-0.004264,0.152034,-0.11803,0.18545799999999998,-0.016888999999999998,0.061483,-0.088586,0.064486,0.26953499999999997,-0.21300100000000002,0.044022000000000006,0.15521600000000002,0.13436099999999998,0.242718,0.014583,-0.14271,0.075449,-0.06069,0.059870000000000013,-0.01566,0.007386,-0.019177,0.107976,0.001044,0.183003,-0.15381199999999998,0.064063,-0.078316,0.07966000000000001,0.024102000000000002,0.315562,-0.043447,0.170992,0.09159099999999999,-0.32802,-0.355774,-0.011765000000000001,0.25,0.132213,-0.070757,-0.271565,-0.071637,0.13228299999999998,0.10500699999999999,0.077407,0.051995000000000006,-0.092686,0.029538,-0.084877,-0.021555,0.002003,-0.053298000000000005,-0.030964,0.010167,-0.029475,-0.051851999999999995,-0.045312,0.023732,0.107422,0.009455,0.037464,-0.017361,0.019081,0.024272,-0.060934,0.031002,,,,,-0.047543,-0.054734000000000005,-0.022692,-0.391513,0.18420999999999998,-0.07333300000000001,-0.023981,0.076167,0.212329,-0.24387899999999998,-0.063512,-0.085106,-0.017442,0.0014789999999999998,-0.03545,-0.053599,-0.053398,0.05128200000000002
2310,-0.105806,0.258117,0.034408999999999995,0.30088400000000004,0.10488399999999999,0.196449,-0.144752,0.19325799999999999,0.60965,-0.200295,0.064599,-0.025658999999999998,0.227669,-0.247047,0.090183,-0.099673,-0.129241,-0.033108,0.048218000000000004,0.253222,-0.037857999999999996,-0.175267,0.079665,-0.052986,-0.052016,-0.135793,0.23062600000000005,-0.015608000000000004,0.007156999999999998,0.089975,0.174368,-0.047862,-0.003578,0.063375,-0.086105,-0.075928,0.253299,0.084383,0.109885,0.038966,0.048986,0.100578,-0.15175,-0.154087,-0.038592,0.004175,0.041893,0.042970999999999995,-0.043261,-0.156875,-0.014593,-0.148464,0.090435,-0.023923,0.016513999999999997,0.038159,0.056009,0.040331,-0.114711,0.034793,0.070725,0.059556,0.009198,0.190886,0.170068,0.393895,,,,,,,-0.308919,-0.301209,-0.071931,0.237179,0.078191,0.010485,0.034155,0.22546999999999998,0.263248,0.056834,-0.03137,-0.048249,-0.017361,-0.028975,0.09024700000000001,0.066088,0.102693,-0.09029,0.043695,0.022701,0.08963099999999999,0.12957,0.069967,-0.093416,-0.010304,-0.087754,0.048913,0.073575,-0.079151,-0.21226399999999998,,,-0.233846,-0.09424099999999999,-0.226397,0.034869,-0.162455,-0.137931,0.406667,-0.060427,-0.17024,-0.153495,0.077199,-0.016666999999999998,-0.125664,0.0,-0.003945000000000001,-0.091089,0.093682
2311,-0.090601,-0.11560999999999999,0.054518,0.025993000000000002,-0.114978,0.043410000000000004,-0.128805,0.13936700000000002,0.177125,-0.046558999999999996,0.11465,-0.007301999999999999,-0.017588999999999997,-0.075521,0.055634,-0.103736,0.11834800000000001,-0.061564,0.146202,0.10903399999999999,0.0,-0.075843,0.153799,0.0005269999999999999,-0.062665,-0.061798,0.099401,0.064815,0.106905,0.051013,0.028210000000000002,-0.017357,-0.082051,0.018001,-0.054877999999999996,-0.019355,0.125,0.028069999999999998,0.029579,-0.054696,0.098773,0.017284,-0.21506799999999998,-0.175393,0.12169300000000001,0.17924500000000002,-0.055999999999999994,0.035593,-0.03928,-0.140545,-0.023786,-0.020305,0.053886,-0.014666,0.112121,0.021797999999999998,0.007111,-0.001813,0.017841,-0.041192,0.12248599999999996,0.135993,0.060932000000000014,0.295946,0.030239999999999996,0.271255,-0.225456,0.237854,-0.254458,-0.066298,0.173288,-0.063401,0.074615,-0.12383699999999999,0.086601,0.222556,-0.06580599999999999,0.13225599999999998,-0.069617,-0.031706,0.088409,-0.003008,-0.083887,-0.019763,0.011425,-0.015281999999999999,0.019568000000000002,0.093977,0.043557,-0.043477999999999996,0.125454,-0.0027370000000000003,0.036224,-0.021716,0.06118,0.043367,0.144254,-0.041026,-0.004011,0.081879,0.021505,-0.0040490000000000005,-0.131877,-0.009479000000000001,-0.083254,0.134656,-0.07635700000000001,0.125498,0.025221,0.036254,0.101208,0.066566,0.087234,0.044357,-0.025627999999999998,-0.019417,0.08910900000000001,-0.051515,0.084984,-0.09599500000000001,0.172638
2312,,-0.059136,0.032105,0.138445,-0.189532,0.076749,-0.080853,0.20348,0.035341000000000004,0.131109,0.021605000000000003,-0.026519,-0.091034,-0.14036400000000002,0.134598,-0.062622,-0.083402,-0.048665,0.09207699999999999,0.058824,0.061728,-0.116279,-0.146053,0.03621,-0.307807,-0.047261000000000004,0.439684,-0.109632,0.0,0.22251500000000002,-0.07482,-0.081354,0.02645,-0.017456,-0.021151,-0.207433,0.083969,0.022133,0.048228,0.10328599999999999,0.001702,0.28802,0.044195,,0.396949,0.219579,0.108027,0.04807,0.19961199999999998,0.279483,0.282407,-0.172957,-0.196603,0.210709,-0.165848,0.164458,0.14671199999999998,-0.030147000000000007,0.100891,-0.046538,-0.036305000000000004,,,0.8668899999999999,0.041704000000000005,0.9532930000000001,-0.276955,-0.300587,-0.315267,0.13433699999999998,0.335627,0.063282,-0.038062,-0.176259,,,,-0.203493,0.038925,-0.165863,0.059942999999999996,0.075404,-0.083472,-0.058288,-0.153772,-0.136,0.085979,-0.16930599999999998,,,,-0.164223,0.029825,0.24872199999999997,-0.10095499999999999,0.030349,,,,,,-0.39911599999999997,-0.08823500000000001,-0.026882,-0.088398,0.10909100000000001,-0.169399,0.075658,-0.042813,-0.028754000000000002,0.286184,-0.005115,0.015424,-0.065823,-0.078591,0.005882,0.187134,-0.017241,0.025063,0.01956,0.009592
2313,,-0.015189,0.029851,0.071498,-0.098287,-0.08872200000000001,-0.05500599999999999,0.084983,0.131438,-0.040066000000000004,0.12003,0.22381500000000001,0.039639999999999995,-0.142288,0.12709600000000001,-0.13374,-0.134934,-0.001322,0.048722,0.137764,-0.053972000000000006,-0.094658,0.064432,-0.027051,-0.077028,-0.063704,0.101002,0.023472999999999997,0.12047100000000001,0.013036,-0.053549,-0.010526,-0.094415,0.059716,-0.157506,-0.23793899999999998,0.303597,-0.040287,0.19609000000000001,0.0375,0.093142,0.031652,-0.108649,0.198908,-0.026808,-0.010395,-0.196429,0.135948,-0.077675,-0.172177,-0.004522,-0.130204,-0.091384,0.039307999999999996,0.144044,0.023406,0.064669,0.051111000000000004,-0.010570999999999999,0.006409999999999999,-0.214437,0.090991,0.06441000000000001,0.327386,0.076563,0.314875,-0.208918,-0.307411,0.115298,,,,,-0.20202699999999998,-0.033023000000000004,0.381786,-0.052598,-0.047492,-0.045646,0.47167,0.15,-0.001739,0.075784,-0.097166,0.044843,-0.06437799999999999,-0.055505,0.048082,-0.022706,-0.09577999999999999,0.077114,0.048269,0.094419,0.162771,-0.024123,0.000749,0.212575,-0.076852,-0.107322,0.105243,-0.075568,0.010264,-0.130517,-0.081488,-0.043220999999999996,0.0014269999999999999,-0.186135,0.099767,0.197878,-0.034987,0.14089000000000002,0.080451,-0.158972,-0.130589,0.029764,-0.10841600000000001,-0.028318,0.12228599999999999,-0.078921,0.045882,0.046512
2314,,-0.18470599999999998,0.010874,0.088749,-0.19678900000000002,-0.164018,-0.023426,0.259873,-0.021738999999999998,-0.11576199999999999,0.06955,0.015300999999999999,-0.07965599999999999,-0.052047,0.060457000000000004,-0.015125,-0.05729500000000001,-0.077068,0.015847,-0.031271,0.022456,-0.094715,0.073541,-0.096045,-0.220313,-0.081162,0.172301,-0.11814000000000001,0.043249,0.07987899999999999,-0.17196,-0.178984,0.032349,0.008173999999999999,-0.08648600000000001,-0.090237,0.139837,0.058488,0.017519999999999997,0.0,-0.05430499999999999,0.07142899999999999,-0.071895,0.052113,0.029450999999999998,,,-0.062419,-0.052704999999999995,0.0073209999999999985,0.00436,0.039074,0.040389999999999995,0.20481999999999997,-0.04,0.023615999999999998,0.178489,0.14563099999999998,-0.028814,0.001745,-0.12892,0.034,0.042553,0.510204,0.179361,0.361458,-0.019128,-0.284711,0.080698,-0.265388,0.336539,-0.093525,-0.039682999999999996,-0.340024,0.019678,0.231579,,,,0.16228800000000002,0.050251,0.11124400000000001,-0.058127,0.145143,-0.239521,0.027558999999999997,-0.01788,0.014303999999999999,-0.069231,-0.126722,0.055205,-0.022374,-0.025277,-0.003242,-0.07804900000000001,0.045855,0.045531,0.062903,-0.086495,-0.011628,-0.033613,-0.19478299999999998,-0.12959,-0.05707200000000001,-0.160527,0.018809,-0.08923099999999999,0.05743300000000001,-0.083067,0.010453,0.251724,0.06887,-0.131443,-0.089021,-0.022801,-0.006667,0.053690999999999996,0.0,-0.057325,-0.010135,0.047782
2315,,-0.019948,0.017699,0.093503,0.116459,-0.069461,-0.153282,0.109287,0.030144999999999998,-0.0834,0.05616,0.143446,-0.07534199999999999,-0.093697,0.022656,-0.140494,-0.11810799999999999,-0.089699,-0.0006190000000000001,0.09098400000000001,-0.120651,-0.07096799999999999,0.071759,0.015335,-0.098064,-0.094811,0.118551,-0.103191,-0.038961,0.010811,-0.052189,-0.18557,0.038271,-0.040956,0.016013999999999997,-0.084063,0.136902,0.039354,0.0009710000000000001,-0.09667,0.035892,0.122957,0.101266,0.063218,0.161892,0.251454,-0.297212,0.253637,-0.052743,0.18930999999999998,-0.089326,-0.092535,-0.12078,0.025,0.072668,0.013868,0.063195,0.06967899999999999,0.043496,0.30335100000000004,-0.161438,0.18448900000000001,0.101371,0.24213200000000001,0.027927999999999998,0.43623999999999996,-0.263731,-0.244792,-0.21103400000000005,0.048601,0.312604,0.343071,-0.09201799999999999,-0.273409,-0.12844,0.148849,-0.10093099999999999,0.020019,0.07079400000000001,-0.063593,-0.015038999999999999,0.025876,0.095096,-0.017454,-0.12216099999999999,-0.005474000000000001,0.041027,-0.05495,-0.010341,-0.12009600000000001,-0.010317,-0.022454,0.079163,0.041429,-0.046715,-0.090735,-0.089263,-0.074434,-0.045954,0.12041900000000001,-0.086916,-0.089375,-0.16560899999999998,-0.035269999999999996,-0.036558999999999994,0.004464,-0.091852,0.039967,-0.073726,-0.040644,0.29479299999999997,0.055692,0.055999999999999994,0.035985,0.018282,-0.012567,0.041212,0.050058,0.043792000000000005,-0.049388999999999995,0.068156
2316,,-0.02345,-0.045724,0.145812,-0.106498,-0.086103,-0.144231,0.07471900000000001,0.028227999999999996,0.01881,0.062375,-0.024894,-0.059249,-0.14285699999999998,0.06929500000000001,-0.06257,-0.02503,-0.113081,0.050999,0.0729,-0.051502,-0.032579000000000004,0.079514,-0.085789,-0.151659,0.049162,0.138445,-0.023386,0.074713,0.098039,-0.103896,-0.100256,0.128983,0.102151,-0.019512,-0.17164200000000002,0.085586,0.112033,-0.0012439999999999999,0.113325,0.044743,0.073876,-0.037599,0.016209,-0.004908,0.08261399999999999,-0.018223,0.051044,-0.025386000000000002,0.0011330000000000001,0.026018,-0.049614,,-0.051044,0.040342,0.028201999999999998,0.11885699999999999,0.169561,0.014846999999999999,-0.082616,-0.18574100000000002,0.207373,0.050573,,,,,,,,0.518965,0.354877,-0.103799,-0.37259699999999996,-0.131186,0.24774000000000002,0.02029,-0.117898,,,,,,0.099838,,,,,,-0.139194,0.178723,0.012996,-0.027085,0.014652000000000004,-0.090253,-0.061904999999999995,-0.027919,-0.12184500000000001,-0.040633999999999997,0.090909,-0.023674,-0.047527,-0.063136,-0.018478,-0.040975,-0.135104,-0.24165599999999998,0.161972,0.059091,-0.051502,0.20965300000000006,0.133417,0.0022,-0.08013200000000001,-0.071065,-0.066924,0.14896500000000001,0.265306,-0.143264,-0.14175,-0.034839
