Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
600599,1630959.33,1744915.99,2601900.0,2643480.0,2349900.0,2159640.0,1728720.0,1590120.0,2019780.0,2433060.0,2280600.0,2385180.0,2131920.0,2509920.0,2176020.0,2068920.0,1995840.0,1789200.0,1799280.0,1798020.0,1761480.0,1742580.0,1591380.0,1634220.0,1707300.0,1291500.0,1286460.0,1398600.0,1281420.0,1412460.0,1369620.0,1295280.0,1181880.0,1181880.0,1205820.0,1225980.0,1132740.0,1425060.0,1495620.0,1266300.0,1145340.0,1126440.0,1155420.0,928620.0,1082340.0,1106280.0,1170540.0,1121400.0,1210860.0,1229760.0,,,1539720.0,1351980.0,1333080.0,1411200.0,1532160.0,2062620.0,3013920.0,2651040.0,3148740.0,2901780.0,3374280.0,3618720.0,4625460.0,,,4987080.0,3270960.0,3289860.0,3254580.0,3684240.0,4849740.0,4740120.0,2680020.0,2294460.0,3252060.0,3141180.0,3331440.0,3369240.0,3177720.0,3015180.0,3114720.0,4852180.0,6447440.0,4712740.0,4867120.0,4729340.0,4130080.0,4148340.0,3909300.0,4086920.0,3982340.0,3759900.0,3894360.0,3690180.0,3743300.0,3504260.0,3612160.0,3162300.0,3090920.0,3002940.0,2931560.0,2639400.0,2363840.0,1845920.0,1812720.0,1679920.0,1895720.0,1678260.0,1447520.0,2216100.0,2352220.0,2139740.0,2365500.0,2514900.0,2348900.0,2148040.0,2124800.0,1520560.0,1610200.0
600600,10023902.84,10475103.8,9731457.77,9826154.27,9491931.34,9937561.92,9622835.32,9196701.08,9653472.42,10249503.32,11082275.47,10046184.37,9834509.84,9659042.8,9051871.14,9085293.43,8723218.59,9400020.03,9642331.66,9508642.48,10586511.45,9959843.45,9207841.84,9383308.88,9909710.0,23299187.9,22060461.66,23591471.62,22665906.51,24196916.46,26159392.86,26576941.03,25247746.02,22679824.78,22617192.55,21775137.08,20814776.28,23006904.18,22631110.82,24322180.91,25658335.06,26291616.45,27077998.84,26430799.17,28393275.57,27940931.72,29819898.49,31657110.44,31573600.8,34064971.55,29214453.64,28407193.85,26590859.31,27920054.31,29576328.72,27878299.5,29367554.64,27606893.19,27224140.7,27084957.97,27245018.11,29075270.92,28720354.97,27878299.5,29604165.27,30613240.01,34308541.32,32422615.42,25860150.01,23347901.85,22366663.65,23584512.48,22011747.71,23104332.08,19130665.33,18469547.4,19972720.81,20216290.57,20619920.47,20230208.85,20988754.69,20633838.74,22137012.16,21670750.03,21489812.49,20487696.88,22262276.61,23027781.59,22798130.09,22262276.61,23083454.68,24426567.96,23236555.67,22310990.56,21441098.54,24057733.74,21350629.77,27370282.56,27759994.18,26535186.22,28135787.54,28316725.08,36862544.29,30501893.83,30870728.05,23800245.7,24196916.46,21016591.23,21455016.81,24259548.69,26256820.77,26639573.26,30042590.85,35491594.47,33828360.92,34746966.9,31531845.99,36758157.25,33751810.42,32707940.0,35275861.25
600601,9064055.04,8891406.37,8908671.24,9133114.51,10186271.38,9150379.37,8753287.44,8235341.43,10228193.01,9942857.15,9481930.0,10140397.36,9503878.91,8977105.02,8823462.64,9503878.91,9218543.06,9218543.06,8582024.61,7857710.51,7506527.92,7243140.97,6562724.7,6979754.03,6584673.61,5904257.34,6057899.72,6431031.23,5794512.78,6255439.93,6101797.55,5509176.92,4938505.21,4960454.12,5092147.59,5355534.54,4806811.74,5201892.15,5311636.71,5289687.8,5136045.42,4960454.12,5926206.25,5048249.77,5333585.63,6584673.61,6716367.08,6035950.81,6562724.7,6101797.55,6255439.93,6760264.91,6474929.05,6562724.7,6365184.49,7001702.94,8472280.05,8625922.43,10425733.22,11852412.5,11610974.47,10272090.83,11347587.52,13388836.34,19336991.51,23946263.04,27414191.14,19973509.96,16286092.73,14003405.88,13103500.49,16110501.44,13696121.11,13564427.64,9042951.76,9130747.41,10447682.13,9613623.47,9438032.18,9438032.18,9394134.35,11281740.79,11654872.29,11128098.4,10996404.93,10096499.54,9920908.24,10184295.19,9284389.79,8735666.99,7967455.07,8164995.28,8494228.96,8384484.4,8823462.64,8274739.84,8274739.84,7989403.98,6979754.03,6474929.05,6826111.64,7506527.92,6606622.52,6035950.81,6474929.05,6189593.2,6057899.72,5399432.36,5816461.69,5531125.83,5662819.31,6957805.12,8603973.52,7396783.36,7835761.6,7594323.57,7265089.89,7308987.71,7638221.39,7199243.15,7199243.15
600602,7238882.64,7036580.94,6491245.91,7168516.83,7669873.22,7159721.1,6095438.24,5594081.84,6376901.47,7027785.21,7326839.9,7414797.16,7836992.02,6772709.15,6341718.57,6843074.96,6631977.53,6350514.29,5796383.55,5796383.55,5576490.39,5198274.17,4626551.97,5215865.62,4652939.14,3922893.87,3905302.42,4424250.26,3905302.42,4345088.73,4160378.48,3711796.44,3228031.5,3333580.22,3298397.31,3307193.04,2814632.37,3069708.43,3219235.78,3245622.96,3368763.12,3579860.55,3826140.88,2876202.46,3148869.97,3703000.72,4002055.41,3870119.51,4265927.19,4969585.29,4723304.95,5251048.52,5884340.81,6033868.15,5884340.81,5233457.07,5717222.01,5673243.38,6315331.39,5849157.9,5963502.34,6130621.14,6288944.21,7071763.84,7836992.02,9042006.5,,,,7194904.01,6895849.32,8435101.4,8048089.45,11249733.77,7485162.97,7669873.22,9877600.49,9455405.63,8769338.99,9288286.84,9481792.81,10238225.26,9279491.11,9490588.54,9147555.22,8382327.04,8083272.35,8259186.87,,,6165804.05,6605590.35,6297739.94,7036580.94,7230086.91,6596794.63,5910727.99,6016276.7,5937115.16,5857953.63,6931032.22,6711139.07,5752404.92,5101521.18,5154295.54,4978381.01,5224661.34,4485820.35,4740896.41,5146654.06,5384350.94,6407480.96,9890256.9,10076280.54,8629430.0,7926674.03,7968012.61,8133366.96,8495079.6,9197835.57,8236713.43
600603,1708956.06,1675866.93,1418939.6,1529885.49,1586331.65,1255440.38,1144494.49,1177583.62,1298261.61,1325511.48,1442296.63,1432564.53,1424778.85,1321618.64,1457867.98,1568813.88,1689491.87,1607742.26,1518206.98,1611635.1,1899705.14,1942526.36,1679759.77,1816009.11,,,,,,,1479278.59,1142548.07,891459.99,811656.81,788299.78,873942.22,770782.0,860317.29,1000459.47,988780.95,1136708.81,988780.95,1093887.59,951798.99,984888.12,1064691.3,1054959.21,1031602.18,1023816.5,,1006298.73,1103619.69,1292422.35,1214565.58,1253493.96,1387796.89,1525992.65,1638884.97,1998972.52,1921115.75,1874401.69,1666134.84,1670027.67,1730366.67,2643237.27,2656862.21,3563893.56,3287502.03,2265631.95,2695790.59,2397988.45,,,,2596523.21,2458327.45,2415506.23,2606255.31,2273417.63,2222810.73,2413559.81,2571219.76,2763915.26,2728879.72,2756129.59,2939092.99,2670487.14,2942985.83,3233002.29,2828147.1,2250060.6,2298721.08,2179989.5,2440809.68,2305338.9,2501537.96,2002865.36,1844816.12,2049190.13,2218139.32,1907490.82,1896590.87,1789226.38,2026321.96,2051524.97,1960794.14,2873143.08,2227946.04,2283392.66,2056565.57,2026321.96,2364042.29,2641275.39,2560625.76,2338839.28,2278352.05,2501088.33,2562339.47,2799307.19,2613356.8,2432432.1
600604,2408044.65,2434726.59,2384697.96,2518107.63,2844961.34,2508101.91,2094531.91,2164571.99,2458073.28,2488090.46,2498096.18,2374692.23,2221271.11,2021156.59,2127884.33,2151231.03,2314657.88,2177912.96,1971127.96,2077855.7,2251288.28,2384697.96,2364686.51,2348010.3,2534783.84,2254623.52,2191253.93,2341339.81,2254623.52,2348010.3,2348010.3,2348010.3,2121213.85,2731563.12,2444732.31,2368021.75,2034497.56,2391368.44,2834955.62,2691540.21,3168479.81,2768250.78,3368594.32,2484755.22,2261294.01,2971700.53,2868308.03,2731563.12,3225178.92,3171815.05,2988376.74,3271872.3,3205167.47,3475322.06,,,,3868880.6,4139035.2,4162381.89,4099012.3,3715459.48,4232421.97,5066232.45,5903378.16,6847251.62,7651044.92,5766633.25,4582622.37,3585385.04,6867263.07,8981806.44,7824477.5,11466561.65,9989049.49,8818379.58,10035742.88,8878413.94,7907858.54,8004580.56,7701073.55,8306228.27,7676679.5,7703387.63,7691941.29,7886529.09,7108177.89,7363812.85,7089100.66,5845264.91,5219531.59,5456089.31,6394689.29,9893609.36,8705125.2,9090861.29,7401962.74,7506215.74,7454089.24,7089203.76,7057927.86,6703467.67,5931995.5,6324035.52,6444112.14,5430131.76,5363422.53,4509544.31,10860263.52,10286564.1,8512098.44,15343124.14,19172234.25,18505141.9,19038815.78,17717972.92,12754805.81,12498198.66,12315229.54,12427825.92,10978147.47
600605,1583954.36,1620790.51,1603109.16,1654679.77,1825599.49,1570693.35,1445450.45,1268636.94,1417454.98,1597215.38,1734245.85,1681201.79,1997992.67,1893378.01,1741613.08,2073138.41,2020094.36,1914006.25,1859488.75,1837387.06,1685622.13,1635524.97,1664993.89,1494074.16,1385039.16,1066774.85,1245061.8,1289265.18,1084456.2,1218539.78,1237694.57,1494074.16,1161075.38,1109504.78,1138973.7,1113925.12,944478.83,1060881.06,1174336.4,1309893.42,1252429.03,1193491.2,1284844.84,972474.31,1035832.48,1206752.21,1281897.95,1150761.26,1249482.14,1248008.69,1199384.98,1280424.5,1270110.38,1359990.58,1510282.07,,1659100.11,1937581.38,2715560.83,2503384.62,2292681.85,1790236.79,1972944.09,2068718.07,2336885.23,2655149.55,3649725.54,3167908.73,2258792.6,1955262.74,1959683.07,2733242.18,3073608.19,3774968.45,2280894.28,2307416.31,3138439.81,3436075.89,2814281.71,2842277.18,2848170.96,3016143.8,3185590.08,3281364.06,3490593.38,3481752.71,3434602.44,3456704.13,3014670.35,2465075.02,2339832.12,2478336.04,2311836.65,2345725.9,2291208.41,2257319.15,2074611.86,2003886.45,1980311.32,1934634.49,1807918.14,1743086.52,1617843.62,1295158.96,1393879.84,1346729.57,1358517.14,1298105.86,1365884.37,1433662.88,1340835.79,1583954.36,1688569.02,1550065.11,1514702.41,1591321.59,1806444.7,1631104.63,1558905.78,1609002.94,1606056.05
600606,3146246.28,2813603.5,2547489.27,2702722.57,3004873.09,2414432.16,2167999.31,,,,,,,3103481.77,3039094.18,3326692.08,3609997.47,3545609.88,3095111.39,3174093.5,3016129.28,3114856.92,2724882.75,2739691.9,2571854.92,2265799.25,2329972.21,2606409.59,2320099.45,5232564.71,4195924.53,3889868.86,3265416.56,3161752.54,2902592.5,2824844.49,2503486.03,3218767.75,3332798.17,3280966.16,2850760.49,2757462.87,3213584.55,2741913.27,,,,,,,,,4613048.79,4084362.3,3871851.06,4131011.11,4172476.72,4219125.52,4986239.26,4711529.61,4986239.26,6707061.95,8832174.32,9500807.23,9469708.03,18374447.16,18395179.96,12662559.77,8785525.51,7240931.64,6779626.76,7930297.36,9039502.35,8464167.05,6079894.64,6935122.79,6867741.18,6447901.91,5893299.41,34876844.83,29654988.21,32362617.57,30976569.21,29171482.97,30879868.16,28075537.75,27785434.61,27978836.71,25690245.22,23981860.03,25110038.93,25206739.98,25625777.86,24562066.32,24239729.5,24271963.18,23304952.69,23530588.47,29783922.94,24691001.06,23885158.98,23208251.64,21564333.82,21080828.58,78606277.33,78362914.24,77876188.06,75077512.56,74834149.47,74347423.29,77997869.61,84690354.52,91747884.06,90896113.26,81648315.92,83108494.45,84568672.98,80674863.57,85907169.96,82986812.91,79701411.22
600607,8253764.58,8250086.44,8474453.48,8651004.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600608,1743591.41,1698883.94,1714663.05,1798818.29,1804077.99,1517424.2,1296516.69,1372782.38,1743591.41,1756740.67,1725182.45,1680474.98,1477976.43,1625248.1,1596319.74,1585800.33,1867194.42,2032875.05,1706773.49,1701513.79,1719922.75,1693624.24,1509534.65,1530573.46,1404340.59,1033531.56,1112427.1,1249179.37,1380671.93,1517424.2,,,1382648.39,1437038.28,1442763.53,1428450.4,1462801.92,1740476.64,2015288.75,2026739.25,1926547.34,1872157.44,1959388.72,1696279.65,1628180.83,2021296.74,2089395.55,2039869.14,2126540.36,1878908.3,2021296.74,2259642.6,2101777.16,1916053.11,2088516.65,1983454.08,2219048.94,2203130.37,2642482.96,2457827.52,2578808.67,2219048.94,2400520.67,2623380.67,3276042.13,3247388.7,4606834.75,3626250.71,2572441.24,2231783.8,2416439.24,2827138.4,2868526.68,3381104.7,2381418.38,2432357.81,3049998.4,3572127.57,2995875.26,3100937.84,3116856.41,3323797.84,3880947.87,4339402.74,5345456.49,5345456.49,4129277.59,5055738.48,3858661.86,3190081.84,2438725.24,2524685.53,2416439.24,2610645.82,2550155.24,2511950.67,,2521501.81,2349581.23,2511950.67,2496032.1,2282723.23,1843370.64,1620510.63,1671450.07,1725573.21,1448590.06,1283036.91,1337160.05,1321241.48,1251199.76,1474059.77,1560020.06,1489978.34,1458141.2,1333976.34,1372180.91,1359446.05,1601408.35,1509080.63,1426304.06
600609,5933182.53,6097082.6,5364995.62,5550749.03,6282836.01,5397775.63,4698468.67,3933601.68,4184915.12,4578275.28,4239548.47,4917002.09,5725575.77,5168315.53,4895148.75,5463335.66,5375922.29,5594455.72,5179242.21,5146462.19,4731248.68,4305108.5,3878968.32,3769701.61,3387268.11,2830007.87,3059467.97,3332634.75,2873714.56,2972054.6,2873714.56,2698887.82,2294600.98,2764447.84,2753521.17,4173988.44,3201514.7,4272328.49,4501788.58,4217695.13,3791554.95,4141208.43,4130281.76,3135954.67,3059467.97,3573021.52,3573021.52,3452828.14,3441901.47,3201514.7,3070394.64,3267074.72,3114101.33,3146881.34,3037614.63,3146881.34,3529314.84,3616728.21,4173988.44,4447155.23,4556421.94,4479935.24,4261401.81,4567348.61,6118935.94,7856276.68,,,,,4567348.61,5561675.7,5135535.52,5485189.0,3594874.86,3780628.28,4567348.61,5561675.7,5113682.18,5364995.62,5059048.82,5550749.03,6468589.42,7156969.71,7255309.76,8697630.37,8610217.0,8118516.79,8828750.43,,,,,7167896.39,7156969.71,6883802.93,5496115.67,6293762.68,6643416.16,6129862.61,5714649.1,5572602.37,5015342.14,5430555.65,5397775.63,4993488.79,4600128.63,3725994.92,3758774.93,3387268.11,3299854.74,4021015.05,4414375.21,5080902.16,4337888.51,4523641.93,4173988.44,4283255.16,4305108.5,4250475.14,4097501.75
600610,378378.0,369369.0,436807.8,514285.2,471814.2,403088.4,346460.4,325353.6,378378.0,434233.8,460746.0,428056.2,527155.2,629085.6,515829.6,578377.8,616215.6,549549.0,467438.4,457142.4,468210.6,501930.0,488802.6,458686.8,433976.4,341055.0,342342.0,387644.4,299356.2,303732.0,293693.4,308880.0,253281.6,279021.6,292406.4,290347.2,256370.4,342599.4,319690.8,332818.2,394851.6,410810.4,474903.0,,,,428056.2,583011.0,564220.8,637579.8,648648.0,,,,,668467.8,,,,,949217.85,856242.07,923271.13,931920.04,1227064.08,1368689.98,1927625.78,1352473.28,803267.5,,,,4218558.9,3680699.91,5201241.82,4567440.41,5070411.25,4573255.1,3980156.54,4279613.16,3930731.66,3956897.77,3549869.34,3779549.67,4499383.59,3898464.24,3845883.8,4202679.66,3507866.67,3357636.83,2636533.62,3192384.02,2711648.54,2925726.06,2640289.37,2696625.56,2268470.52,2046881.52,1802758.03,1866605.71,1735154.61,1757689.08,,,600919.34,600919.34,548338.9,552094.65,593407.85,645988.29,634721.06,1235640.4,1554878.8,1224373.16,,,,,,,
600611,8659031.43,8687632.69,8959344.66,9588572.37,9881735.29,7922548.99,6149270.87,5205429.3,8650350.54,8629506.33,9202722.33,9390320.29,8566973.67,7952069.24,7837426.04,8473174.69,8191777.74,7962491.34,7410119.56,7149566.84,7191255.27,6357486.54,5794692.65,6941124.65,5919757.96,5367386.18,5356964.07,5711315.78,5169366.11,6065667.49,6294953.89,5461185.16,4960923.93,4804592.29,4877547.05,4950501.82,4512773.24,5033878.69,5252742.98,5471607.27,5315275.64,5013034.47,5669627.34,5325697.74,5909335.85,7305898.47,7170411.05,6482551.85,6649305.6,6440863.42,6461707.64,6149044.36,6576350.84,6638883.49,6586772.94,6847325.67,7149566.84,7358009.02,8056290.33,8890059.05,9901003.64,12475264.58,11610229.53,12433576.14,14799394.91,16300178.62,22470067.2,17352811.63,12600329.89,10755616.58,13246500.65,16685796.65,14695173.82,15997937.45,9848893.09,10588862.84,13131857.45,12131334.98,11214189.38,10646184.44,11287144.15,11318410.48,10552385.46,10693083.93,10880681.89,10270988.51,9801993.6,10114656.88,9723827.78,9020335.42,8285576.73,8629506.33,8582606.84,8613873.17,8410642.04,8535707.35,7941647.13,7785315.49,7816581.82,7269421.09,7597717.53,7269421.09,7363220.07,6221999.13,6519029.24,6050034.33,6206365.97,5878069.53,6300164.95,6237632.29,6112566.98,7050556.8,7707149.67,7410119.57,7269421.09,7269421.09,6784793.02,6393963.93,6300164.95,6315798.11,6190732.8
600612,1918804.91,2026057.57,2866072.94,3183246.32,3495582.21,2800888.22,2583450.85,2490395.02,2687562.81,2885651.94,3214572.04,2993449.29,2856168.91,2727180.64,2410238.02,4151409.07,4071713.6,4759992.59,4516559.18,4965751.79,6515756.07,6414035.68,5447691.98,6122060.49,6282175.92,4916485.5,5455226.82,6250152.83,5057763.82,5200925.85,5033275.58,4850555.62,4155466.29,4245130.92,5219386.21,4627147.5,4301642.25,4871276.43,5418306.08,5696341.81,5097321.74,4796681.48,4552552.54,3700361.72,3779477.58,4758253.78,7838950.05,8003847.06,8831503.2,7394996.57,7934082.94,7892858.69,7597946.73,7271323.82,7081058.04,8026044.74,9167639.4,8806134.43,9576710.83,9443524.78,10131652.68,10252154.34,11127376.92,11672805.48,14365066.24,16838521.35,17371265.53,16978049.59,13229813.76,14910494.8,14688518.06,13959165.91,12811229.05,13718162.59,11542790.53,11425459.97,12896848.65,13435935.02,12646332.04,12953928.39,14200169.23,13169562.93,13004665.93,13102969.91,12785860.28,11805991.52,12947586.19,13121996.49,12487777.23,13791097.81,14044785.51,15528858.58,14190655.94,13486672.56,13093456.62,13404224.06,12687556.3,13052232.37,14162116.08,13981363.59,12972954.96,11650607.81,12614621.08,11396920.1,10556579.58,10750016.46,12062850.33,11587185.88,12050165.94,14269933.35,13512041.33,13096627.72,14079667.57,14250906.77,13109312.1,14174800.46,14365066.24,17031958.23,15541542.97,16058431.66,15189551.28
600613,1372579.12,1336781.6,1272346.07,1271323.28,1407353.85,1233480.19,1218138.4,1014603.94,1139383.86,1257004.28,1300984.08,1335758.82,1341895.53,1262118.21,1199728.25,1342918.32,1370533.55,1314280.31,1208933.32,1229389.05,1210978.9,1390989.27,1242685.27,1244730.84,1125064.85,834593.56,818228.98,866299.94,,,1388943.7,1773511.32,2143759.94,1630321.25,1474857.74,1631344.04,1348032.25,1752032.81,1748964.45,1769420.18,1655890.91,1538270.49,1788853.12,1343941.11,1492245.11,1686574.49,1597592.09,1477926.1,1518837.55,1393034.85,1385875.34,1676346.63,1626230.11,1594523.73,1632366.82,1644640.26,2274454.07,2519622.5,2789898.54,2829775.33,2736729.48,2484176.46,2633345.2,2744114.07,3571188.28,3990633.06,4192970.85,3742510.79,2709849.57,4148958.7,3681071.0,3980590.02,3718289.34,3821082.85,2387290.63,2312853.95,2640729.8,2552114.71,2502490.25,6854275.69,6988485.28,7079556.08,7343182.06,7146660.87,8148439.63,6724859.29,6475612.9,6782377.69,7185006.47,5708700.94,5109550.97,5200621.76,4898650.18,4994514.17,4908236.57,4927409.37,4261154.6,4007115.02,3901664.62,3628452.23,4064633.41,3657211.43,3494242.64,2938231.47,3005336.26,2813608.27,2832781.07,2454118.29,2621880.28,2353461.09,2267183.5,2981370.26,4002321.82,3407965.04,3398378.64,3801007.43,3312101.05,3412758.24,3273755.45,3383999.04,3105993.46
600614,2760115.97,2595037.27,2479482.17,2558719.95,2634656.16,2337514.48,2514873.39,2323302.8,2673836.21,2763507.54,2669760.24,2718671.88,2681988.15,3737664.33,4014830.28,5628914.34,6366664.87,6635678.88,5563698.82,6309601.3,5290608.84,5731924.98,4467595.46,5151137.57,5057318.06,4740118.78,5195813.52,5526415.58,5213683.9,5387920.12,7322388.96,6661184.83,5781068.53,5334308.98,5249424.67,5017109.7,4579285.35,5218151.5,5101994.02,5066253.25,5052850.47,4820535.5,5521947.99,6384193.91,6075929.83,5973175.13,5285165.43,4610558.51,4887549.43,4659702.06,4405049.12,,,4418451.91,4311229.62,4485465.84,4816067.91,5285165.43,5093058.82,5146669.97,5311971.0,5941901.96,6634379.26,7246439.84,10583733.64,,,13349175.23,13273226.11,9078153.97,6513754.18,9658819.47,10625719.21,11836888.35,7143978.24,6977062.86,8379152.05,9069068.95,,,,,,12904356.14,13104880.87,13800819.64,13553112.62,15216288.32,16478414.56,13671068.34,12916151.71,12975129.57,14201869.1,14980376.87,14213664.67,15542082.41,14225394.36,13115245.62,,,,10623865.3,9281359.84,7370871.31,7009427.53,5628195.96,6647983.75,4698769.1,5563161.11,5426240.69,6091295.26,8630594.53,9204959.84,8343411.87,4065901.8,3521766.24,2902056.3,1571947.16,1738210.81,1617291.79,1390568.65
600615,1539914.07,1864428.76,1650126.61,1755746.95,2212884.52,1909775.12,1580631.8,1478355.62,1792622.41,1738694.98,1781465.01,1822375.48,1941387.76,1720099.31,1643857.07,1738694.98,1874443.35,1922792.09,1928370.79,1801920.25,1978579.1,1959983.43,1941387.76,1864786.82,2053130.29,1240083.24,1327728.22,1553367.42,1389266.18,1637282.83,2045671.14,1939378.29,1648471.55,1997186.68,2038211.99,2039965.29,1612170.37,1756014.08,1888649.18,1868100.08,1664477.17,1784035.58,1834474.28,1552391.17,1569204.07,1996998.99,1886781.08,1828869.98,2028756.69,1830738.08,1735464.97,1858759.58,1823265.68,1873704.38,1883044.88,,,,2335925.12,2532930.86,2831253.83,2204587.97,2474767.26,2827501.34,3713089.01,4806939.89,5039594.28,4313487.44,2955086.0,2538559.59,2776842.72,3319077.55,3767500.12,4229056.41,3193369.13,3412889.8,3820034.98,3846302.41,3405384.82,3356602.45,3581751.86,3593009.33,3718717.75,3735603.95,3874446.09,3947619.65,3604266.8,3668059.13,3319077.55,2893169.91,2673649.24,2970095.96,2998239.64,3052650.75,2951333.51,2713050.39,2570455.76,2487900.98,2380955.01,2197082.99,2202711.72,2024468.44,1868740.1,1626704.48,1746784.17,1664229.39,1651095.67,1709259.27,1797442.79,1966304.84,1859358.87,2122033.19,2461633.54,2223350.42,1446584.96,1345267.72,1320876.54,1275846.65,1611694.52,1754289.15,1885626.31
600616,6265691.15,6550827.62,7395270.24,7150345.33,6660495.49,5706385.0,5234813.14,4663077.96,5465846.79,6207201.61,6558138.81,6777474.55,6141400.89,5702729.4,5202643.9,5461460.08,5329858.63,5303538.34,5198257.18,4878026.99,5189483.75,5044722.16,4281433.76,4290207.19,4255113.47,4110351.88,4075258.16,4623597.53,5123683.03,5619381.81,5908905.0,6251068.76,5132456.46,4645531.1,4241953.33,4272660.33,3478664.93,3882242.7,3851535.7,3961203.57,3535692.23,3434797.78,3803281.84,3105794.16,3162821.46,3544465.66,4303367.34,3627813.24,3891016.13,3776961.55,3421637.64,3570785.94,3684840.53,3447957.93,3562012.52,3421637.64,3597106.23,3592719.52,3908562.99,3855922.41,4066484.73,4114738.59,4360394.63,4584117.09,5788125.84,6778842.15,7686592.07,7657309.82,5622193.06,4812050.66,4641237.5,5695398.7,5319609.75,6090709.15,4631476.75,4162960.66,4875495.54,4982863.81,4685160.88,4987744.19,5226882.61,5309849.0,5007265.69,5212241.48,5661236.07,6002862.38,6178555.91,6476258.85,6376131.79,6057067.89,5202800.03,5501279.16,5346893.4,5774027.33,5665957.3,5542448.7,4976367.59,4899174.71,4508064.12,3864790.13,4003737.31,3638357.69,4204438.8,3360463.32,3417071.43,2948767.97,2871575.09,2423856.39,2619411.69,2449587.35,2315786.36,2856136.52,3170054.22,2820113.17,3118592.3,3082568.96,2948767.97,2804674.6,2722335.53,2598826.92,2403271.63
